hs_code,description,level,chapter,region_id,section_id
30061015,"Of cellulose or its chemical derivatives, coated, covered or laminated, NSA            ",8,30,1,6
30061019,Of other plastics            ,8,30,1,6
3006102,"Sterile surgical or dental adhesion barriers, whether or not absorbable, of textile fabrics            ",7,30,1,6
30061021,In the form of knitted or crocheted fabrics containing by weight 5% or more of elastomeric yarn or rubber thread            ,8,30,1,6
30061022,Of other knitted or crocheted fabrics of a width not exceeding 30 cm            ,8,30,1,6
30061029,Of other knitted or crocheted fabrics            ,8,30,1,6
30061090,Other            ,8,30,1,6
30062000,Bloodgrouping reagents            ,8,30,1,6
30063000,Opacifying preparations for Xray examinations; diagnostic reagents designed to be administered to the patient            ,8,30,1,6
30064000,Dental cements and other dental fillings; bone reconstruction cements            ,8,30,1,6
30065000,Firstaid boxes and kits            ,8,30,1,6
30066000,"Chemical contraceptive preparations based on hormones, on other products of 2937 or on spermicides            ",8,30,1,6
30067000,Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments            ,8,30,1,6
30069,Other            ,5,30,1,6
30069100,Appliances identifiable for ostomy use            ,8,30,1,6
300692,Waste pharmaceuticals            ,6,30,1,6
30069210,"Goods, as follows (a) of goods of 3005.90.10; (b) of goods of 3006.40.00            ",8,30,1,6
30069220,"Of goods of 3005, NSA            ",8,30,1,6
30069230,"Of goods of Chapter 30, NSA            ",8,30,1,6
30069290,Other            ,8,30,1,6
31,FERTILISERS            ,2,31,1,6
31010000,"ANIMAL OR VEGETABLE FERTILISERS, WHETHER OR NOT MIXED TOGETHER OR CHEMICALLY TREATED; FERTILISERS PRODUCED BY THE MIXING OR CHEMICAL TREATMENT OF ANIMAL OR VEGETABLE PRODUCTS            ",8,31,1,6
3102,"MINERAL OR CHEMICAL FERTILISERS, NITROGENOUS            ",4,31,1,6
31021000,"Urea, whether or not in aqueous solution            ",8,31,1,6
31022,Ammonium sulphate; double salts and mixtures of ammonium sulphate and ammonium nitrate            ,5,31,1,6
31022100,Ammonium sulphate            ,8,31,1,6
31022900,Other            ,8,31,1,6
31023000,"Ammonium nitrate, whether or not in aqueous solution            ",8,31,1,6
31024000,Mixtures of ammonium nitrate with calcium carbonate or other inorganic nonfertilising substances            ,8,31,1,6
31025000,Sodium nitrate            ,8,31,1,6
31026000,Double salts and mixtures of calcium nitrate and ammonium nitrate            ,8,31,1,6
31028000,Mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution            ,8,31,1,6
31029000,"Other, including mixtures not specified in the foregoing subheadings            ",8,31,1,6
3103,"MINERAL OR CHEMICAL FERTILISERS, PHOSPHATIC            ",4,31,1,6
31031000,Superphosphates            ,8,31,1,6
31039000,Other            ,8,31,1,6
3104,"MINERAL OR CHEMICAL FERTILISERS, POTASSIC            ",4,31,1,6
31042000,Potassium chloride            ,8,31,1,6
31043000,Potassium sulphate            ,8,31,1,6
31049000,Other            ,8,31,1,6
3105,"MINERAL OR CHEMICAL FERTILISERS CONTAINING TWO OR THREE OF THE FERTILISING ELEMENTS NITROGEN, PHOSPHORUS AND POTASSIUM; OTHER FERTILISERS; GOODS OF THIS CHAPTER IN TABLETS OR SIMILAR FORMS OR IN PACKAGES OF A GROSS WEIGHT NOT EXCEEDING 10 KG            ",4,31,1,6
31051000,Goods of this Chapter in tablets or similar forms or in packages of a gross weight not exceeding 10 kg            ,8,31,1,6
31052000,"Mineral or chemical fertilisers containing the three fertilising elements nitrogen, phosphorus and potassium            ",8,31,1,6
31053000,Diammonium hydrogenorthophosphate (diammonium phosphate)            ,8,31,1,6
31054000,Ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)            ,8,31,1,6
31055,Other mineral or chemical fertilisers containing the two fertilising elements nitrogen and phosphorus            ,5,31,1,6
31055100,Containing nitrates and phosphates            ,8,31,1,6
31055900,Other            ,8,31,1,6
31056000,Mineral or chemical fertilisers containing the two fertilising elements phosphorus and potassium            ,8,31,1,6
31059000,Other            ,8,31,1,6
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS            ",2,32,1,6
3201,"TANNING EXTRACTS OF VEGETABLE ORIGIN; TANNINS AND THEIR SALTS, ETHERS, ESTERS AND OTHER DERIVATIVES            ",4,32,1,6
32011000,Quebracho extract            ,8,32,1,6
32012000,Wattle extract            ,8,32,1,6
32019000,Other            ,8,32,1,6
3202,"SYNTHETIC ORGANIC TANNING SUBSTANCES; INORGANIC TANNING SUBSTANCES; TANNING PREPARATIONS, WHETHER OR NOT CONTAINING NATURAL TANNING SUBSTANCES; ENZYMATIC PREPARATIONS FOR PRETANNING            ",4,32,1,6
32021000,Synthetic organic tanning substances            ,8,32,1,6
32029000,Other            ,8,32,1,6
32030000,"COLOURING MATTER OF VEGETABLE OR ANIMAL ORIGIN (INCLUDING DYEING EXTRACTS BUT EXCLUDING ANIMAL BLACK), WHETHER OR NOT CHEMICALLY DEFINED; PREPARATIONS AS SPECIFIED IN NOTE 3 TO THIS CHAPTER BASED ON COLOURING MATTER OF VEGETABLE OR ANIMAL ORIGIN            ",8,32,1,6
3204,"SYNTHETIC ORGANIC COLOURING MATTER, WHETHER OR NOT CHEMICALLY DEFINED; PREPARATIONS AS SPECIFIED IN NOTE 3 TO THIS CHAPTER BASED ON SYNTHETIC ORGANIC COLOURING MATTER; SYNTHETIC ORGANIC PRODUCTS OF A KIND USED AS FLUORESCENT BRIGHTENING AGENTS OR AS LUMINOPHORES, WHETHER OR NOT CHEMICALLY DEFINED            ",4,32,1,6
32041,Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter            ,5,32,1,6
32041100,Disperse dyes and preparations based thereon            ,8,32,1,6
32041200,"Acid dyes, whether or not premetallised, and preparations based thereon; mordant dyes and preparations based thereon            ",8,32,1,6
32041300,Basic dyes and preparations based thereon            ,8,32,1,6
32041400,Direct dyes and preparations based thereon            ,8,32,1,6
32041500,Vat dyes (including those usable in that state as pigments) and preparations based thereon            ,8,32,1,6
32041600,Reactive dyes and preparations based thereon            ,8,32,1,6
32041700,Pigments and preparations based thereon            ,8,32,1,6
32041900,"Other, including mixtures of colouring matter of two or more of 3204.11.00 to 3204.19.00            ",8,32,1,6
32042000,Synthetic organic products of a kind used as fluorescent brightening agents            ,8,32,1,6
32049000,Other            ,8,32,1,6
32050000,COLOUR LAKES; PREPARATIONS AS SPECIFIED IN NOTE 3 TO THIS CHAPTER BASED ON COLOUR LAKES            ,8,32,1,6
3206,"OTHER COLOURING MATTER; PREPARATIONS AS SPECIFIED IN NOTE 3 TO THIS CHAPTER, OTHER THAN THOSE OF 3203.00.00, 3204 OR 3205.00.00; INORGANIC PRODUCTS OF A KIND USED AS LUMINOPHORES, WHETHER OR NOT CHEMICALLY DEFINED            ",4,32,1,6
32061,Pigments and preparations based on titanium dioxide            ,5,32,1,6
32061100,Containing 80% or more by weight of titanium dioxide calculated on the dry matter            ,8,32,1,6
32061900,Other            ,8,32,1,6
32062000,Pigments and preparations based on chromium compounds            ,8,32,1,6
32064,Other colouring matter and other preparations            ,5,32,1,6
32064100,Ultramarine and preparations based thereon            ,8,32,1,6
32064200,Lithopone and other pigments and preparations based on zinc sulphide            ,8,32,1,6
320649,Other            ,6,32,1,6
32064910,"Goods, as follows (a) pigments and preparations based on cadmium compounds; (b) pigments and preparations based on hexacyanoferrates (ferrocyanides and ferricyanides)            ",8,32,1,6
32064990,Other            ,8,32,1,6
32065000,Inorganic products of a kind used as luminophores            ,8,32,1,6
3207,"PREPARED PIGMENTS, PREPARED OPACIFIERS AND PREPARED COLOURS, VITRIFIABLE ENAMELS AND GLAZES, ENGOBES (SLIPS), LIQUID LUSTRES AND SIMILAR PREPARATIONS, OF A KIND USED IN THE CERAMIC, ENAMELLING OR GLASS INDUSTRY; GLASS FRIT AND OTHER GLASS, IN THE FORM OF POWDER, GRANULES OR FLAKES            ",4,32,1,6
32071000,"Prepared pigments, prepared opacifiers, prepared colours and similar preparations            ",8,32,1,6
32072000,"Vitrifiable enamels and glazes, engobes (slips) and similar preparations            ",8,32,1,6
32073000,Liquid lustres and similar preparations            ,8,32,1,6
32074000,"Glass frit and other glass, in the form of powder, granules or flakes            ",8,32,1,6
3208,"PAINTS AND VARNISHES (INCLUDING ENAMELS AND LACQUERS) BASED ON SYNTHETIC POLYMERS OR CHEMICALLY MODIFIED NATURAL POLYMERS, DISPERSED OR DISSOLVED IN A NONAQUEOUS MEDIUM; SOLUTIONS AS DEFINED IN NOTE 4 TO THIS CHAPTER            ",4,32,1,6
32081000,Based on polyesters            ,8,32,1,6
32082000,Based on acrylic or vinyl polymers            ,8,32,1,6
32089000,Other            ,8,32,1,6
3209,"PAINTS AND VARNISHES (INCLUDING ENAMELS AND LACQUERS) BASED ON SYNTHETIC POLYMERS OR CHEMICALLY MODIFIED NATURAL POLYMERS, DISPERSED OR DISSOLVED IN AN AQUEOUS MEDIUM            ",4,32,1,6
32091000,Based on acrylic or vinyl polymers            ,8,32,1,6
32099000,Other            ,8,32,1,6
32100000,"OTHER PAINTS AND VARNISHES (INCLUDING ENAMELS, LACQUERS AND DISTEMPERS); PREPARED WATER PIGMENTS OF A KIND USED FOR FINISHING LEATHER            ",8,32,1,6
32110000,PREPARED DRIERS            ,8,32,1,6
3212,"PIGMENTS (INCLUDING METALLIC POWDERS AND FLAKES) DISPERSED IN NONAQUEOUS MEDIA, IN LIQUID OR PASTE FORM, OF A KIND USED IN THE MANUFACTURE OF PAINTS (INCLUDING ENAMELS); STAMPING FOILS; DYES AND OTHER COLOURING MATTER PUT UP IN FORMS OR PACKINGS FOR RETAIL SALE            ",4,32,1,6
32121000,Stamping foils            ,8,32,1,6
32129000,Other            ,8,32,1,6
3213,"ARTISTS', STUDENTS' OR SIGNBOARD PAINTERS' COLOURS, MODIFYING TINTS, AMUSEMENT COLOURS AND THE LIKE, IN TABLETS, TUBES, JARS, BOTTLES, PANS OR IN SIMILAR FORMS OR PACKINGS            ",4,32,1,6
32131000,Colours in sets            ,8,32,1,6
32139000,Other            ,8,32,1,6
3214,"GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS, CAULKING COMPOUNDS AND OTHER MASTICS; PAINTERS' FILLINGS; NONREFRACTORY SURFACING PREPARATIONS FOR FAÇADES, INDOOR WALLS, FLOORS, CEILINGS OR THE LIKE            ",4,32,1,6
32141000,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings            ",8,32,1,6
32149000,Other            ,8,32,1,6
3215,"PRINTING INK, WRITING OR DRAWING INK AND OTHER INKS, WHETHER OR NOT CONCENTRATED OR SOLID            ",4,32,1,6
32151,Printing ink            ,5,32,1,6
32151100,Black            ,8,32,1,6
32151900,Other            ,8,32,1,6
32159000,Other            ,8,32,1,6
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS            ",2,33,1,6
3301,"ESSENTIAL OILS (TERPENELESS OR NOT), INCLUDING CONCRETES AND ABSOLUTES; RESINOIDS; EXTRACTED OLEORESINS; CONCENTRATES OF ESSENTIAL OILS IN FATS, IN FIXED OILS, IN WAXES OR THE LIKE, OBTAINED BY ENFLEURAGE OR MACERATION; TERPENIC BYPRODUCTS OF THE DETERPENATION OF ESSENTIAL OILS; AQUEOUS DISTILLATES AND AQUEOUS SOLUTIONS OF ESSENTIAL OILS            ",4,33,1,6
33011,Essential oils of citrus fruit            ,5,33,1,6
33011200,Of orange            ,8,33,1,6
33011300,Of lemon            ,8,33,1,6
33011900,Other            ,8,33,1,6
33012,Essential oils other than those of citrus fruit            ,5,33,1,6
33012400,Of peppermint (Mentha piperita)            ,8,33,1,6
33012500,Of other mints            ,8,33,1,6
33012900,Other            ,8,33,1,6
33013000,Resinoids            ,8,33,1,6
33019000,Other            ,8,33,1,6
3302,"MIXTURES OF ODORIFEROUS SUBSTANCES AND MIXTURES (INCLUDING ALCOHOLIC SOLUTIONS) WITH A BASIS OF ONE OR MORE OF THESE SUBSTANCES, OF A KIND USED AS RAW MATERIALS IN INDUSTRY; OTHER PREPARATIONS BASED ON ODORIFEROUS SUBSTANCES, OF A KIND USED FOR THE MANUFACTURE OF BEVERAGES            ",4,33,1,6
330210,Of a kind used in the food or drink industries            ,6,33,1,6
3302101,Of a kind used in the manufacture of beverages            ,7,33,1,6
33021011,"Preparations known as ""Angostura aromatic bitters""            ",8,33,1,6
33021012,"Compound alcoholic preparations, NSA            ",8,33,1,6
33021019,Other            ,8,33,1,6
33021090,Other            ,8,33,1,6
33029000,Other            ,8,33,1,6
33030000,PERFUMES AND TOILET WATERS            ,8,33,1,6
3304,"BEAUTY OR MAKEUP PREPARATIONS AND PREPARATIONS FOR THE CARE OF THE SKIN (OTHER THAN MEDICAMENTS), INCLUDING SUNSCREEN OR SUN TAN PREPARATIONS; MANICURE OR PEDICURE PREPARATIONS            ",4,33,1,6
33041000,Lip makeup preparations            ,8,33,1,6
33042000,Eye makeup preparations            ,8,33,1,6
33043000,Manicure or pedicure preparations            ,8,33,1,6
33049,Other            ,5,33,1,6
33049100,"Powders, whether or not compressed            ",8,33,1,6
33049900,Other            ,8,33,1,6
3305,PREPARATIONS FOR USE ON THE HAIR            ,4,33,1,6
33051000,Shampoos            ,8,33,1,6
33052000,Preparations for permanent waving or straightening            ,8,33,1,6
33053000,Hair lacquers            ,8,33,1,6
33059000,Other            ,8,33,1,6
3306,"PREPARATIONS FOR ORAL OR DENTAL HYGIENE, INCLUDING DENTURE FIXATIVE PASTES AND POWDERS; YARN USED TO CLEAN BETWEEN THE TEETH (DENTAL FLOSS), IN INDIVIDUAL RETAIL PACKAGES            ",4,33,1,6
33061000,Dentifrices            ,8,33,1,6
330620,Yarn used to clean between the teeth (dental floss)            ,6,33,1,6
33062010,Of high tenacity yarn of nylon or other polyamides            ,8,33,1,6
33062090,Other            ,8,33,1,6
33069000,Other            ,8,33,1,6
3307,"PRESHAVE, SHAVING OR AFTERSHAVE PREPARATIONS, PERSONAL DEODORANTS, BATH PREPARATIONS, DEPILATORIES AND OTHER PERFUMERY, COSMETIC OR TOILET PREPARATIONS, NOT ELSEWHERE SPECIFIED OR INCLUDED; PREPARED ROOM DEODORISERS, WHETHER OR NOT PERFUMED OR HAVING DISINFECTANT PROPERTIES            ",4,33,1,6
33071000,"Preshave, shaving or aftershave preparations            ",8,33,1,6
33072000,Personal deodorants and antiperspirants            ,8,33,1,6
33073000,Perfumed bath salts and other bath preparations            ,8,33,1,6
33074,"Preparations for perfuming or deodorizing rooms, including odoriferous preparations used during religious rites            ",5,33,1,6
33074100,"""Agarbatti"" and other odoriferous preparations which operate by burning            ",8,33,1,6
33074900,Other            ,8,33,1,6
33079000,Other            ,8,33,1,6
34,"SOAP, ORGANIC SURFACEACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ""DENTAL WAXES"" AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER            ",2,34,1,6
3401,"SOAP; ORGANIC SURFACEACTIVE PRODUCTS AND PREPARATIONS FOR USE AS SOAP, IN THE FORM OF BARS, CAKES, MOULDED PIECES OR SHAPES, WHETHER OR NOT CONTAINING SOAP; ORGANIC SURFACEACTIVE PRODUCTS AND PREPARATIONS FOR WASHING THE SKIN, IN THE FORM OF LIQUID OR CREAM AND PUT UP FOR RETAIL SALE, WHETHER OR NOT CONTAINING SOAP; PAPER, WADDING, FELT AND NONWOVENS, IMPREGNATED, COATED OR COVERED WITH SOAP OR DETERGENT            ",4,34,1,6
34011,"Soap and organic surfaceactive products and preparations, in the form of bars, cakes, moulded pieces or shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent            ",5,34,1,6
34011100,For toilet use (including medicated products)            ,8,34,1,6
34011900,Other            ,8,34,1,6
34012000,Soap in other forms            ,8,34,1,6
34013000,"Organic surfaceactive products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap            ",8,34,1,6
3402,"ORGANIC SURFACEACTIVE AGENTS (OTHER THAN SOAP); SURFACEACTIVE PREPARATIONS, WASHING PREPARATIONS (INCLUDING AUXILIARY WASHING PREPARATIONS) AND CLEANING PREPARATIONS, WHETHER OR NOT CONTAINING SOAP, OTHER THAN THOSE OF 3401            ",4,34,1,6
34021,"Organic surfaceactive agents, whether or not put up for retail sale            ",5,34,1,6
34021100,Anionic            ,8,34,1,6
34021200,Cationic            ,8,34,1,6
34021300,Nonionic            ,8,34,1,6
34021900,Other            ,8,34,1,6
34022000,Preparations put up for retail sale            ,8,34,1,6
34029000,Other            ,8,34,1,6
3403,"LUBRICATING PREPARATIONS (INCLUDING CUTTINGOIL PREPARATIONS, BOLT OR NUT RELEASE PREPARATIONS, ANTIRUST OR ANTICORROSION PREPARATIONS AND MOULD RELEASE PREPARATIONS, BASED ON LUBRICANTS) AND PREPARATIONS OF A KIND USED FOR THE OIL OR GREASE TREATMENT OF TEXTILE MATERIALS, LEATHER, FURSKINS OR OTHER MATERIALS, BUT EXCLUDING PREPARATIONS CONTAINING, AS BASIC CONSTITUENTS, 70% OR MORE BY WEIGHT OF PETROLEUM OILS OR OF OILS OBTAINED FROM BITUMINOUS MINERALS            ",4,34,1,6
34031,Containing petroleum oils or oils obtained from bituminous minerals            ,5,34,1,6
340311,"Preparations for the treatment of textile materials, leather, furskins or other materials            ",6,34,1,6
34031110,In solid or semisolid form            ,8,34,1,6
34031190,Other            ,8,34,1,6
340319,Other            ,6,34,1,6
34031910,In solid or semisolid form            ,8,34,1,6
34031990,Other            ,8,34,1,6
34039,Other            ,5,34,1,6
340391,"Preparations for the treatment of textile materials, leather, furskins or other materials            ",6,34,1,6
34039110,In solid or semisolid form            ,8,34,1,6
34039190,Other            ,8,34,1,6
340399,Other            ,6,34,1,6
34039910,In solid or semisolid form            ,8,34,1,6
34039990,Other            ,8,34,1,6
3404,ARTIFICIAL WAXES AND PREPARED WAXES            ,4,34,1,6
34042000,Of poly(oxyethylene) (polyethylene glycol)            ,8,34,1,6
34049000,Other            ,8,34,1,6
3405,"POLISHES AND CREAMS, FOR FOOTWEAR, FURNITURE, FLOORS, COACHWORK, GLASS OR METAL, SCOURING PASTES AND POWDERS AND SIMILAR PREPARATIONS (WHETHER OR NOT IN THE FORM OF PAPER, WADDING, FELT, NONWOVENS, CELLULAR PLASTICS OR CELLULAR RUBBER, IMPREGNATED, COATED OR COVERED WITH SUCH PREPARATIONS, EXCLUDING WAXES OF 3404)            ",4,34,1,6
34051000,"Polishes, creams and similar preparations for footwear or leather            ",8,34,1,6
34052000,"Polishes, creams and similar preparations for the maintenance of wooden furniture, floors or other woodwork            ",8,34,1,6
34053000,"Polishes and similar preparations for coachwork, other than metal polishes            ",8,34,1,6
34054000,Scouring pastes and powders and other scouring preparations            ,8,34,1,6
34059000,Other            ,8,34,1,6
34060000,"CANDLES, TAPERS AND THE LIKE            ",8,34,1,6
34070000,"MODELLING PASTES, INCLUDING THOSE PUT UP FOR CHILDREN'S AMUSEMENT; PREPARATIONS KNOWN AS ""DENTAL WAX"" OR AS ""DENTAL IMPRESSION COMPOUNDS"", PUT UP IN SETS, IN PACKINGS FOR RETAIL SALE OR IN PLATES, HORSESHOE SHAPES, STICKS OR SIMILAR FORMS; OTHER PREPARATIONS FOR USE IN DENTISTRY, WITH A BASIS OF PLASTER (OF CALCINED GYPSUM OR CALCIUM SULPHATE)            ",8,34,1,6
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES            ,2,35,1,6
3501,"CASEIN, CASEINATES AND OTHER CASEIN DERIVATIVES; CASEIN GLUES            ",4,35,1,6
35011000,Casein            ,8,35,1,6
35019000,Other            ,8,35,1,6
3502,"ALBUMINS (INCLUDING CONCENTRATES OF TWO OR MORE WHEY PROTEINS, CONTAINING BY WEIGHT MORE THAN 80% WHEY PROTEINS, CALCULATED ON THE DRY MATTER), ALBUMINATES AND OTHER ALBUMIN DERIVATIVES            ",4,35,1,6
35021,Egg albumin            ,5,35,1,6
35021100,Dried            ,8,35,1,6
35021900,Other            ,8,35,1,6
35022000,"Milk albumin, including concentrates of two or more whey proteins            ",8,35,1,6
35029000,Other            ,8,35,1,6
3503,"GELATIN (INCLUDING GELATIN IN RECTANGULAR (INCLUDING SQUARE) SHEETS, WHETHER OR NOT SURFACEWORKED OR COLOURED) AND GELATIN DERIVATIVES; ISINGLASS; OTHER GLUES OF ANIMAL ORIGIN, EXCLUDING CASEIN GLUES OF 3501            ",4,35,1,6
35030010,Gelatin            ,8,35,1,6
35030090,Other            ,8,35,1,6
35040000,"PEPTONES AND THEIR DERIVATIVES; OTHER PROTEIN SUBSTANCES AND THEIR DERIVATIVES, NOT ELSEWHERE SPECIFIED OR INCLUDED; HIDE POWDER, WHETHER OR NOT CHROMED            ",8,35,1,6
3505,"DEXTRINS AND OTHER MODIFIED STARCHES (FOR EXAMPLE, PREGELATINISED OR ESTERIFIED STARCHES); GLUES BASED ON STARCHES, OR ON DEXTRINS OR OTHER MODIFIED STARCHES            ",4,35,1,6
35051000,Dextrins and other modified starches            ,8,35,1,6
35052000,Glues            ,8,35,1,6
3506,"PREPARED GLUES AND OTHER PREPARED ADHESIVES, NOT ELSEWHERE SPECIFIED OR INCLUDED; PRODUCTS SUITABLE FOR USE AS GLUES OR ADHESIVES, PUT UP FOR RETAIL SALE AS GLUES OR ADHESIVES, NOT EXCEEDING A NET WEIGHT OF 1 KG            ",4,35,1,6
35061000,"Products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg            ",8,35,1,6
35069,Other            ,5,35,1,6
35069100,Adhesives based on polymers of 3901 to 3913 or on rubber            ,8,35,1,6
35069900,Other            ,8,35,1,6
3507,ENZYMES; PREPARED ENZYMES NOT ELSEWHERE SPECIFIED OR INCLUDED            ,4,35,1,6
35071000,Rennet and concentrates thereof            ,8,35,1,6
35079000,Other            ,8,35,1,6
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS            ,2,36,1,6
36010000,PROPELLENT POWDERS            ,8,36,1,6
36020000,"PREPARED EXPLOSIVES, OTHER THAN PROPELLENT POWDERS            ",8,36,1,6
36030000,SAFETY FUSES; DETONATING FUSES; PERCUSSION OR DETONATING CAPS; IGNITERS; ELECTRIC DETONATORS            ,8,36,1,6
3604,"FIREWORKS, SIGNALLING FLARES, RAIN ROCKETS, FOG SIGNALS AND OTHER PYROTECHNIC ARTICLES            ",4,36,1,6
36041000,Fireworks            ,8,36,1,6
36049000,Other            ,8,36,1,6
36050000,"MATCHES, OTHER THAN PYROTECHNIC ARTICLES OF 3604            ",8,36,1,6
3606,FERROCERIUM AND OTHER PYROPHORIC ALLOYS IN ALL FORMS; ARTICLES OF COMBUSTIBLE MATERIALS AS SPECIFIED IN NOTE 2 TO THIS CHAPTER            ,4,36,1,6
36061000,Liquid or liquefiedgas fuels in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300 cm3,8,36,1,6
36069000,Other            ,8,36,1,6
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS            ,2,37,1,6
3701,"PHOTOGRAPHIC PLATES AND FILM IN THE FLAT, SENSITISED, UNEXPOSED, OF ANY MATERIAL OTHER THAN PAPER, PAPERBOARD OR TEXTILES; INSTANT PRINT FILM IN THE FLAT, SENSITISED, UNEXPOSED, WHETHER OR NOT IN PACKS            ",4,37,1,6
37011000,For Xray            ,8,37,1,6
37012000,Instant print film            ,8,37,1,6
37013000,"Other plates and film, with any side exceeding 255 mm            ",8,37,1,6
37019,Other            ,5,37,1,6
37019100,For colour photography (polychrome)            ,8,37,1,6
37019900,Other            ,8,37,1,6
3702,"PHOTOGRAPHIC FILM IN ROLLS, SENSITISED, UNEXPOSED, OF ANY MATERIAL OTHER THAN PAPER, PAPERBOARD OR TEXTILES; INSTANT PRINT FILM IN ROLLS, SENSITISED, UNEXPOSED            ",4,37,1,6
37021000,For Xray            ,8,37,1,6
37023,"Other film, without perforations, of a width not exceeding 105 mm            ",5,37,1,6
370231,For colour photography (polychrome)            ,6,37,1,6
37023110,Instant print film            ,8,37,1,6
37023190,Other            ,8,37,1,6
370232,"Other, with silver halide emulsion            ",6,37,1,6
37023210,Instant print film            ,8,37,1,6
37023290,Other            ,8,37,1,6
370239,Other            ,6,37,1,6
37023910,Instant print film            ,8,37,1,6
37023990,Other            ,8,37,1,6
37024,"Other film, without perforations, of a width exceeding 105 mm            ",5,37,1,6
370241,"Of a width exceeding 610 mm and of a length exceeding 200 m, for colour photography (polychrome)            ",6,37,1,6
37024110,Instant print film            ,8,37,1,6
37024190,Other            ,8,37,1,6
370242,"Of a width exceeding 610 mm and of a length exceeding 200 m, other than for colour photography            ",6,37,1,6
37024210,Instant print film            ,8,37,1,6
37024290,Other            ,8,37,1,6
370243,Of a width exceeding 610 mm and of a length not exceeding 200 m            ,6,37,1,6
37024310,Instant print film            ,8,37,1,6
37024390,Other            ,8,37,1,6
370244,Of a width exceeding 105 mm but not exceeding 610 mm            ,6,37,1,6
37024410,Instant print film            ,8,37,1,6
37024490,Other            ,8,37,1,6
37025,"Other film, for colour photography (polychrome)            ",5,37,1,6
370252,Of a width not exceeding 16 mm            ,6,37,1,6
37025210,Of a length not exceeding 14 m            ,8,37,1,6
37025290,Other            ,8,37,1,6
37025300,"Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, for slides            ",8,37,1,6
37025400,"Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, other than for slides            ",8,37,1,6
37025500,Of a width exceeding 16 mm but not exceeding 35 mm and of a length exceeding 30 m            ,8,37,1,6
37025600,Of a width exceeding 35 mm            ,8,37,1,6
37029,Other            ,5,37,1,6
370296,Of a width not exceeding 35 mm and of a length not exceeding 30 m            ,6,37,1,6
37029610,Of a width not exceeding 16 mm            ,8,37,1,6
37029690,Other            ,8,37,1,6
37029700,Of a width not exceeding 35 mm and of a length exceeding 30 m            ,8,37,1,6
37029800,Of a width exceeding 35 mm            ,8,37,1,6
3703,"PHOTOGRAPHIC PAPER, PAPERBOARD AND TEXTILES, SENSITISED, UNEXPOSED            ",4,37,1,6
370310,In rolls of a width exceeding 610 mm            ,6,37,1,6
37031010,"Papers of a kind used in the production of heliographic prints, blueprints and like prints            ",8,37,1,6
37031090,Other            ,8,37,1,6
37032000,"Other, for colour photography (polychrome)            ",8,37,1,6
37039000,Other            ,8,37,1,6
37040000,"PHOTOGRAPHIC PLATES, FILM, PAPER, PAPERBOARD AND TEXTILES, EXPOSED BUT NOT DEVELOPED            ",8,37,1,6
3705,"PHOTOGRAPHIC PLATES AND FILM, EXPOSED AND DEVELOPED, OTHER THAN CINEMATOGRAPHIC FILM            ",4,37,1,6
37051000,For offset reproduction            ,8,37,1,6
370590,Other            ,6,37,1,6
37059020,"Goods, as follows (a) films, filmstrips, slides and transparencies; (b) microfilms            ",8,37,1,6
37059090,Other            ,8,37,1,6
3706,"CINEMATOGRAPHIC FILM, EXPOSED AND DEVELOPED, WHETHER OR NOT INCORPORATING SOUND TRACK OR CONSISTING ONLY OF SOUND TRACK            ",4,37,1,6
37061000,Of a width of 35 mm or more            ,8,37,1,6
37069000,Other            ,8,37,1,6
